primary_title,start_year,end_year,genres,average_rating,num_votes,show_id,normalized_title
Justified,2010,2015,"Action,Crime,Drama",8.6,115210,3af6f14b-fafd-452c-b8ba-90f6b38eebf4,justified
Bates Motel,2013,2017,"Drama,Horror,Mystery",8.1,114878,78fd3573-fab7-4da2-ab4c-f0664fce2cc7,batesmotel
Deadwood,2004,2006,"Crime,Drama,History",8.6,114863,d1b29857-3b5d-4d17-ba07-b12cf5faec26,deadwood
Batman: The Animated Series,1992,1995,"Action,Adventure,Animation",9.0,112892,17d67551-b926-4e4e-b163-ed273f927aee,batmantheanimatedseries
Emily in Paris,2020,\N,"Comedy,Drama,Romance",6.9,112174,9aaa8b52-e58a-4cae-ab43-c8064095e79b,emilyinparis
The OA,2016,2019,"Drama,Fantasy,Mystery",7.8,112031,f71d5c96-f42e-4cbd-9e75-b23964a471f0,theoa
Under the Dome,2013,2015,"Drama,Mystery,Sci-Fi",6.5,110920,c38f963d-4ef9-4bbe-aa34-3650350da974,underthedome
Titans,2018,2023,"Action,Adventure,Crime",7.5,110858,474ecb05-9b62-41ce-80ed-32c3a8f2b6fb,titans
Shadow and Bone,2021,2023,"Action,Adventure,Drama",7.6,110750,fccee24f-8d18-44bf-8812-15ffdc01378f,shadowandbone
Black Sails,2014,2017,"Action,Adventure,Drama",8.2,110570,6c278cd2-c64f-433f-aaea-96ad309c7278,blacksails
Married... with Children,1987,1997,Comedy,8.1,109181,d99047c1-9651-4f49-96ab-1e53ea263746,marriedwithchildren
The Idol,2023,2023,"Drama,Music",4.5,109108,06469e85-6fb1-4d56-86fc-d023da12148d,theidol
DC's Legends of Tomorrow,2016,2022,"Action,Adventure,Drama",6.8,108968,4b3286f2-45c1-494f-a63b-0d7b9da9d0bf,dcslegendsoftomorrow
The Good Doctor,2017,\N,Drama,8.0,108813,bd61ad1b-7392-417c-952b-9703861552c0,thegooddoctor
The Leftovers,2014,2017,"Drama,Fantasy,Mystery",8.3,108574,6330ba82-0c3c-47e1-aa5b-359b895d3f15,theleftovers
SpongeBob SquarePants,1999,\N,"Adventure,Animation,Comedy",8.2,108198,8d577d71-c2fe-4b92-8be6-1945909134cd,spongebobsquarepants
The Americans,2013,2018,"Crime,Drama,Mystery",8.4,108145,70fb1c41-89ec-4ac6-8f3e-4cdffe7f658a,theamericans
The Man in the High Castle,2015,2019,"Drama,Sci-Fi,Thriller",7.9,108080,2a315d72-fbe9-40d9-9bec-8beb3e69fce1,themaninthehighcastle
My Name Is Earl,2005,2009,Comedy,7.8,107945,d607b97e-667e-42a8-87bf-1b24162ca083,mynameisearl
Adventure Time,2010,2018,"Action,Adventure,Animation",8.6,107887,3b5357a5-94d6-4299-9a0e-03350962e526,adventuretime
Good Omens,2019,2023,"Comedy,Fantasy",8.0,107804,920b5318-699e-4a35-b07f-789f969c6275,goodomens
Billions,2016,2023,Drama,8.3,105997,ea513c0b-0b7b-4cb8-bcd2-e2eab1f967b0,billions
Misfits,2009,2013,"Comedy,Drama,Fantasy",8.2,105854,65eef593-e905-4b4f-acf9-58aabd9fa2ac,misfits
Chilling Adventures of Sabrina,2018,2020,"Drama,Fantasy,Horror",7.4,105513,31742b36-fd02-415b-8284-e04848754ac3,chillingadventuresofsabrina
Oz,1997,2003,"Crime,Drama,Thriller",8.7,104667,9d3beb0b-7980-459e-9087-04885a1f58c3,oz
Russian Doll,2019,\N,"Comedy,Drama,Mystery",7.7,103979,c4630bd7-e324-4a27-80c5-615f23222362,russiandoll
Lost in Space,2018,2021,"Adventure,Drama,Family",7.3,103967,0c28c199-d48f-4351-a798-bc9640a6c451,lostinspace
1899,2022,2022,"Drama,Horror,Mystery",7.3,103790,8e53dbee-b11f-4c93-bf22-fac1eb7e8597,1899
Psych,2006,2014,"Comedy,Crime,Mystery",8.4,103605,8fa06c75-925b-4e0c-a9a7-ffed7a6ca2c7,psych
2 Broke Girls,2011,2017,Comedy,6.6,103152,8f84b308-8b24-4a0f-bfd3-5435f1e7fad2,2brokegirls
The Terminal List,2022,\N,"Action,Drama,Thriller",7.9,102860,47273a67-59be-41f3-ad2f-4bb81f4bbd69,theterminallist
Designated Survivor,2016,2019,"Action,Drama,Mystery",7.5,101190,b03dd0f7-bb7c-4254-8d89-882134253562,designatedsurvivor
Making a Murderer,2015,2018,"Crime,Documentary",8.5,101101,3c6131e1-fa8b-446b-84d1-fa8ef043bf81,makingamurderer
Atypical,2017,2021,"Comedy,Drama",8.2,100433,977e002c-012a-41f2-9996-11f698c653f5,atypical
Stargate SG-1,1997,2007,"Action,Adventure,Drama",8.4,99175,f2ac3692-a69c-4189-a584-d81f0c5ad827,stargatesg1
The Night Manager,2016,2016,"Crime,Drama,Mystery",8.0,99157,b359e3ed-7cfb-4096-8f55-8de164c81c80,thenightmanager
Fawlty Towers,1975,1979,Comedy,8.8,98375,7996d2f7-2311-4ead-9076-873b1c82a1da,fawltytowers
American Crime Story,2016,\N,"Biography,Crime,Drama",8.4,97848,8980eca3-86fa-44ca-90c1-904320f797cc,americancrimestory
The Night Agent,2023,\N,"Action,Drama,Thriller",7.5,97581,37c739f4-c0d1-45c4-bfbe-16d3923a0756,thenightagent
Silo,2023,\N,"Drama,Mystery,Sci-Fi",8.1,96899,ef22ab39-cfb4-4546-beba-31ce9418ac87,silo
Dead to Me,2019,2022,"Comedy,Crime,Drama",8.0,96877,7b30d566-455b-4a7d-871b-cb46ca65d7d0,deadtome
The Orville,2017,2022,"Adventure,Comedy,Drama",8.0,96793,6aabcd4e-bdb1-4cfb-9a1f-7e14851c71e3,theorville
What We Do in the Shadows,2019,\N,"Comedy,Fantasy,Horror",8.6,96000,e907d8fb-801f-4058-b802-3042b9246a14,whatwedointheshadows
Leyla and Mecnun,2011,2023,"Adventure,Comedy,Drama",9.1,95545,84f9202a-bc58-42c3-9dd1-e1638170ebc5,leylaandmecnun
Legion,2017,2019,"Action,Drama,Sci-Fi",8.2,95466,5c76459c-0fc3-4063-9e9c-837039a5aedb,legion
The Family Man,2019,\N,"Action,Comedy,Drama",8.7,95459,2dcb0efe-1cc7-4f3d-8dc1-95a2fd519617,thefamilyman
Locke & Key,2020,2022,"Drama,Fantasy,Horror",7.3,94761,67b657bd-559b-42e6-bf56-81125db618a0,lockekey
See,2019,2022,"Action,Drama,Sci-Fi",7.6,94459,19d998cb-3f2c-4e46-b445-35ebbd944739,see
The O.C.,2003,2007,"Comedy,Drama,Romance",7.5,94458,6f97cbad-698a-4a64-b25d-65cc3cf4a46e,theoc
Jujutsu Kaisen,2020,\N,"Action,Adventure,Animation",8.6,94144,7d732f1a-f187-46b1-9d43-b99397554d34,jujutsukaisen
Last Week Tonight with John Oliver,2014,\N,"Comedy,News,Talk-Show",8.9,93906,b75144ea-7717-4338-9df2-405cb997ab20,lastweektonightwithjohnoliver
The Outsider,2020,2020,"Crime,Drama,Horror",7.6,92862,bbb936fb-11b7-44b0-b782-292f018196a5,theoutsider
The Inbetweeners,2008,2010,Comedy,8.4,92693,95e69071-3540-4638-821d-d6cf40e71a24,theinbetweeners
Frasier,1993,2004,Comedy,8.2,92226,e4d475cc-12f8-410b-86e9-cdda2d26f8cc,frasier
Falling Skies,2011,2015,"Action,Adventure,Drama",7.1,92224,8c4f05f8-d66f-41f1-8cac-e40da3c888fb,fallingskies
Star Trek: Picard,2020,2023,"Action,Adventure,Drama",7.5,92136,d9cc51e3-4de2-4d6b-b132-1c642e01d3f3,startrekpicard
Ray Donovan,2013,2020,"Crime,Drama",8.3,91887,48bec1c7-eacd-4d99-8cbd-83b0497908ce,raydonovan
Sacred Games,2018,2019,"Action,Crime,Drama",8.5,91704,2c6c0531-e9ff-44b3-bba7-038350ab9178,sacredgames
Alice in Borderland,2020,\N,"Action,Drama,Mystery",7.7,91320,de2d894f-2e99-485e-9dce-09b636957dad,aliceinborderland
American Gods,2017,2021,"Drama,Fantasy,Mystery",7.6,91074,fa26ec17-a8ca-4d06-9de6-a57224d85602,americangods
Skins,2007,2013,Drama,8.2,90925,73cab371-3875-4f8a-9a2c-8807275836a9,skins
The Following,2013,2015,"Crime,Drama,Horror",7.4,90739,4f246c15-f95d-446c-a252-7475e2e360f9,thefollowing
Narcos: Mexico,2018,2021,"Crime,Drama",8.4,90565,7f425eac-941a-49a9-873d-20c6bbfe5e40,narcosmexico
Star Trek,1966,1969,"Action,Adventure,Sci-Fi",8.4,90479,0d680d1c-eb12-43ee-927a-f5c0f799a780,startrek
The Twilight Zone,1959,1964,"Drama,Fantasy,Horror",9.1,90291,851188de-3cea-4712-b409-e9c95a7f77ae,thetwilightzone
Charmed,1998,2006,"Drama,Fantasy,Mystery",7.2,89593,fbb43087-2785-44e7-9544-668107060735,charmed
Bob's Burgers,2011,\N,"Animation,Comedy",8.2,89389,1eabddb5-dd95-410e-a6c1-1e13e8041848,bobsburgers
Elite,2018,2024,"Crime,Drama,Thriller",7.2,88451,d6acea6b-f094-49a1-9987-955117211104,elite
Agent Carter,2015,2016,"Action,Adventure,Crime",7.8,87883,98e7f28c-2bcf-4ec0-9c64-aafd320a0182,agentcarter
Manifest,2018,2023,"Drama,Mystery,Sci-Fi",7.1,87657,2dfe6f1b-61cd-4d22-9796-22ca33c98c04,manifest
CSI: Crime Scene Investigation,2000,2015,"Crime,Drama,Mystery",7.7,87410,1e5a8a52-6d8c-4a33-9c95-c7f37a59cbbb,csicrimesceneinvestigation
Big Mouth,2017,2024,"Animation,Comedy,Romance",7.9,87305,b27b1142-e4e0-4836-9aec-be90f3adc0c9,bigmouth
Foundation,2021,\N,"Drama,Sci-Fi",7.5,87042,ac212e87-f198-4841-b504-cd19d5a36970,foundation
The King of Queens,1998,2007,Comedy,7.4,86836,1b04e704-3b6c-4ad6-808c-08036233c632,thekingofqueens
The Shield,2002,2008,"Crime,Drama,Thriller",8.7,85956,b31165f3-e660-459c-980e-7e73554b8770,theshield
Young Sheldon,2017,2024,Comedy,7.6,85862,734cc624-3628-4d78-bc61-0cb9613ef98c,youngsheldon
Merlin,2008,2012,"Adventure,Drama,Fantasy",7.9,85843,34b0846b-b715-4555-901d-a6e211b92971,merlin
The Strain,2014,2017,"Drama,Fantasy,Horror",7.3,85641,60da54df-dfa2-436b-95c4-c0e465b68200,thestrain
Dragon Ball Z,1989,1996,"Action,Adventure,Animation",8.8,85561,399d745c-e04b-4118-ad5e-6d84e8707cf1,dragonballz
Revolution,2012,2014,"Action,Adventure,Drama",6.6,85453,a26dab5a-a3b3-4d81-a3d2-019c5e9c624b,revolution
Terra Nova,2011,2011,"Adventure,Drama,Mystery",6.7,85426,f8eaa9b1-259f-4cb8-8c93-350d698edb7f,terranova
One Tree Hill,2003,2012,"Drama,Romance,Sport",7.8,85398,2d49ac42-c67e-42c6-98ce-418781833add,onetreehill
Tiger King,2020,2021,"Biography,Crime,Documentary",7.5,85315,5df9fb1f-10e6-4c02-b4a6-7946e9451f7b,tigerking
Atlanta,2016,2022,"Comedy,Drama,Music",8.6,84404,0a126418-08c8-441d-b545-2cc528e46c8e,atlanta
Raised by Wolves,2020,2022,"Drama,Fantasy,Sci-Fi",7.4,84282,90adcf4b-890f-46dc-b8e9-193a17705a47,raisedbywolves
The West Wing,1999,2006,Drama,8.9,83053,31a426fa-e9ef-4749-bc7d-6954a45466f9,thewestwing
His Dark Materials,2019,2022,"Adventure,Drama,Fantasy",7.8,82255,f32b617b-9ff9-4ee6-a492-1a6413683659,hisdarkmaterials
Louie,2010,2015,"Comedy,Drama",8.5,81352,4bcc1b9f-144d-4cd4-8cde-c6ca45be4c6c,louie
Monk,2002,2009,"Comedy,Crime,Drama",8.1,81235,7c701918-ff91-49d2-8c0e-45608f9502b1,monk
The Animatrix,2003,2003,"Action,Animation,Sci-Fi",7.3,81204,cdbad6f0-43ee-4e35-8856-4b39b9cdac43,theanimatrix
The Good Wife,2009,2016,"Crime,Drama,Mystery",8.4,81021,56ecd3ef-02ef-4b80-bf0b-a831a396c87d,thegoodwife
The Grand Tour,2016,\N,"Comedy,Sport,Talk-Show",8.7,81003,27a18e95-ab22-4718-bc0c-393bb2ff90b1,thegrandtour
Neon Genesis Evangelion,1995,1996,"Action,Animation,Drama",8.5,80793,9be5f824-85eb-4fd8-9d8b-ae80b2b683e7,neongenesisevangelion
Carnival Row,2019,2023,"Crime,Drama,Fantasy",7.7,80081,756c14c6-e825-46bb-8294-12ed2c8025c0,carnivalrow
Panchayat,2020,\N,"Comedy,Drama",8.9,80032,f2728fb4-efe0-4e0f-bf03-56e912d55d16,panchayat
Bosch,2014,2021,"Crime,Drama",8.5,79892,dfc7fbdc-4aee-437f-989d-137650feceb2,bosch
Preacher,2016,2019,"Action,Adventure,Comedy",7.9,79517,4960621e-1259-426d-ac7c-5dfb6b94a432,preacher
The Tudors,2007,2010,"Drama,History,Romance",8.1,79470,14868024-4242-46c6-a189-0707e6fa9a2a,thetudors
Mirzapur,2018,\N,"Action,Crime,Drama",8.5,79397,e8c2af25-088c-4e59-83f3-64425ebbdc14,mirzapur
Ash vs Evil Dead,2015,2018,"Action,Comedy,Horror",8.4,78845,047d13b4-a536-4f11-a679-d224e734d451,ashvsevildead
Da Vinci's Demons,2013,2015,"Adventure,Biography,Drama",7.9,78614,c59d3207-4e65-4b62-8ac9-72a104db71eb,davincisdemons
Scandal,2012,2018,"Drama,Thriller",7.7,78531,7a1dd09f-60da-49a7-ad22-5b930573ab33,scandal
Kota Factory,2019,2021,"Comedy,Drama",9.0,78346,a5d9625e-3129-42e2-8780-43698c31095c,kotafactory
Burn Notice,2007,2013,"Action,Crime,Drama",8.0,78041,e5e0040e-4a73-4e44-b80c-f3b07372d115,burnnotice
Blindspot,2015,2020,"Action,Crime,Drama",7.3,77840,876a6d1e-4ab8-422b-b795-826b9453d5b7,blindspot
Monty Python's Flying Circus,1969,1974,Comedy,8.8,77697,785d959e-7263-4760-bb50-fbfc2c16a833,montypythonsflyingcircus
Unbreakable Kimmy Schmidt,2015,2020,Comedy,7.6,77248,f74acded-0cae-4c6e-a78a-860c55c4e663,unbreakablekimmyschmidt
Hawaii Five-0,2010,2020,"Action,Crime,Drama",7.4,77246,f3e04084-eae0-4aa2-8005-88f92a75a685,hawaiifive0
Code Geass,2006,2008,"Action,Animation,Drama",8.7,76999,491b67bc-b2f1-4698-a0e4-6bab899c8502,codegeass
Marco Polo,2014,2016,"Action,Adventure,Drama",8.0,76956,385fd75c-676f-422d-8575-9e15bd9cfcb7,marcopolo
Veronica Mars,2004,2019,"Crime,Drama,Mystery",8.4,76956,ec36edfd-0fe1-493c-bde5-c60ba7931b0b,veronicamars
Ginny & Georgia,2021,\N,"Comedy,Drama",7.5,76953,df46d367-92bb-4e92-bbec-86effa7c6974,ginnygeorgia
Yellowjackets,2021,\N,"Drama,Horror,Mystery",7.8,76941,c94d8ec4-8bda-4247-aa67-c89566ddc32b,yellowjackets
Castlevania,2017,2021,"Action,Adventure,Animation",8.3,76823,c8512f5c-155f-4622-8164-2d0c4c2b5cff,castlevania
Upload,2020,\N,"Comedy,Mystery,Sci-Fi",7.9,76402,2ad250d0-a905-4fbe-9a33-c145f12f28b7,upload
Never Have I Ever,2020,2023,"Comedy,Drama",7.9,76342,a4fc2f05-0408-4fe8-a287-1830e67a4ca9,neverhaveiever
Girls,2012,2017,"Comedy,Drama",7.4,76251,436e6930-497f-440a-bd4b-5d48deefe636,girls
The Peripheral,2022,2022,"Drama,Mystery,Sci-Fi",7.6,76005,c8611065-4443-4fad-8bdc-14bbfb87c221,theperipheral
The Watcher,2022,\N,"Drama,Horror,Mystery",6.5,75822,d9c9edd7-8496-4f52-970b-4bf3ea86ef70,thewatcher
Fullmetal Alchemist,2003,2004,"Action,Adventure,Animation",8.5,75733,52e01873-dd7c-492b-964d-7b05a9ac5ef7,fullmetalalchemist
Everybody Loves Raymond,1996,2005,Comedy,7.3,75580,ecaa94f5-a724-4ad4-87b2-16df57ea3139,everybodylovesraymond
Master of None,2015,2021,"Comedy,Drama",8.2,75508,381c4801-d276-445e-b81a-2fd0c341b677,masterofnone
Velma,2023,\N,"Adventure,Animation,Comedy",1.6,75412,bce59cfb-d14d-41ac-b8fc-502405f4232a,velma
Star Trek: Voyager,1995,2001,"Action,Adventure,Sci-Fi",7.9,75332,65b79e8b-467d-446a-8c19-352968b6d7c9,startrekvoyager
Ballers,2015,2019,"Comedy,Drama,Sport",7.8,75262,a2f034e1-13ae-4adb-a89f-27b8b8a609ac,ballers
The Bridge,2011,2018,"Crime,Mystery,Thriller",8.6,74605,3cd0964f-3803-4e5a-95ec-4d6310a3a6ca,thebridge
My Hero Academia,2016,\N,"Action,Adventure,Animation",8.3,74486,c5a1d964-8f93-48f9-9577-971039a47eed,myheroacademia
Angel,1999,2004,"Action,Drama,Fantasy",7.9,74427,60679693-09c4-48fc-b2f2-ef2c38eaee8a,angel
Santa Clarita Diet,2017,2019,"Comedy,Horror",7.8,74205,7b9e7456-42dc-4043-8b6e-99de69f8eb09,santaclaritadiet
Paranormal,2020,2020,"Drama,Fantasy,Horror",8.0,73957,aa8683a6-271a-4007-96d6-1c056d0f8a35,paranormal
Outer Banks,2020,\N,"Action,Crime,Drama",7.5,73939,71ba52f5-6e90-4428-bc7b-31c637f368a3,outerbanks
Twin Peaks,2017,2017,"Crime,Drama,Horror",8.5,73419,563cc60f-90da-411f-8054-9a025549c742,twinpeaks
iZombie,2015,2019,"Comedy,Crime,Drama",7.8,72929,59a75fff-4921-4e5a-aaa5-6a89c3f9c429,izombie
Heartstopper,2022,\N,"Drama,Romance",8.6,72533,49dd9d48-1423-4ff7-b097-2a6a0a1db9e1,heartstopper
I Am Not Okay with This,2020,2020,"Comedy,Drama,Fantasy",7.5,72227,c855d4ba-b255-4be7-82c9-43732fc3db9d,iamnotokaywiththis
Sandeep Bhaiya,2023,2023,Drama,9.2,72168,efc87283-2cef-47ed-9c08-45f8a2d84e87,sandeepbhaiya
TVF Pitchers,2015,2022,"Comedy,Drama",9.1,71568,b036be1d-ca50-4fa0-ab9a-f011d36a7340,tvfpitchers
Friday Night Lights,2006,2011,"Drama,Sport",8.7,70988,8f58fdaa-e72d-44c2-8bbd-a994f8303087,fridaynightlights
Limitless,2015,2016,"Comedy,Crime,Drama",7.6,70868,8e51514a-c8a6-46c1-9190-a782384422d0,limitless
Disenchantment,2018,2023,"Action,Adventure,Animation",7.2,70757,8956cd60-31dc-4424-a6c8-234a6d7dfbc7,disenchantment
Halo,2022,\N,"Action,Adventure,Sci-Fi",7.2,70708,1e52b976-11d2-4c03-a735-f93976d1ae37,halo
Steins;Gate,2011,2015,"Animation,Comedy,Drama",8.8,70442,0e079460-1a18-4375-aa15-265cc42f6d3d,steinsgate
Stargate: Atlantis,2004,2009,"Action,Adventure,Drama",8.1,70406,afc2006a-563b-4b63-82aa-bc89253e7d1e,stargateatlantis
Chappelle's Show,2003,2006,"Comedy,Music",8.8,70179,e32ba411-3128-4a1f-afc1-427782e29410,chappellesshow
Space Force,2020,2022,Comedy,6.7,69473,ea2cf6ce-ef02-4cb2-bf6e-ff0481c6106d,spaceforce
Star Trek: Deep Space Nine,1993,1999,"Action,Adventure,Drama",8.1,68850,bdb35401-52c0-43fc-8688-be4dbe169db2,startrekdeepspacenine
Shadowhunters,2016,2019,"Action,Drama,Fantasy",6.5,68727,cc85d1e5-f06d-49c5-a7bf-722c5fc6dd1e,shadowhunters
Ratched,2020,\N,"Crime,Drama,History",7.3,67699,f23c7c5f-59dd-461f-9c71-b8a399fd98c8,ratched
Line of Duty,2012,2021,"Crime,Drama,Mystery",8.7,67220,3b6e8e24-4eae-46f2-940e-a90be7d28543,lineofduty
Bleach,2004,2023,"Action,Adventure,Animation",8.2,66272,62e4454a-90b5-4195-9c11-d3a975e793a9,bleach
Superstore,2015,2021,Comedy,7.9,65927,c80feda6-09bc-49a9-82c1-3c5d89a8ef4c,superstore
ER,1994,2009,"Drama,Romance",7.9,65864,77141a6e-3512-4d16-b121-e636c7288b85,er
A Series of Unfortunate Events,2017,2019,"Adventure,Comedy,Drama",7.8,65317,13d1ffec-9d05-422d-9d2b-2bcbab04aa9a,aseriesofunfortunateevents
Flight of the Conchords,2007,2009,"Comedy,Music,Musical",8.6,64855,2bc9b186-685d-41fb-93bf-5fe91686636d,flightoftheconchords
Peep Show,2003,2015,Comedy,8.7,64818,473d40ee-f65c-4a9b-95e1-2858196cfa71,peepshow
Sweet Tooth,2021,\N,"Action,Adventure,Drama",7.8,64621,010da948-2ef3-4d8b-950a-3bd8d6554705,sweettooth
Dragon Ball,1995,2003,"Action,Adventure,Animation",8.6,63723,430bdcab-6a66-4def-833f-b469f3f9a5b3,dragonball
Dragon Ball,1986,1989,"Action,Adventure,Animation",8.5,63656,221e2262-c50c-4722-9718-08ae3b2a5cb1,dragonball
Asur: Welcome to Your Dark Side,2020,\N,"Crime,Drama,Mystery",8.5,63533,a5f34a90-fe49-4bcc-a943-5d4b38e9ef74,asurwelcometoyourdarkside
Sleepy Hollow,2013,2017,"Action,Adventure,Crime",7.3,63471,58cbd40e-196b-4092-9123-c3629348ed41,sleepyhollow
Your Honor,2020,2023,"Crime,Drama,Thriller",7.6,63429,29ebbc06-1c29-4bfa-a7d6-7699f2c54150,yourhonor
Paatal Lok,2020,\N,"Crime,Drama,Thriller",8.1,63375,60365e3c-2fef-44e5-b37b-35d2953f4d59,paatallok
Tulsa King,2022,\N,"Crime,Drama",8.0,63281,96e76f6b-f87e-4913-b47a-4857a0f1487f,tulsaking
Quantico,2015,2018,"Crime,Drama,Mystery",6.7,63207,136838ce-6e26-4f35-bf5f-3c669cf72fe6,quantico
The Shannara Chronicles,2016,2017,"Adventure,Drama,Fantasy",7.1,62995,07962b83-5375-4eb8-80cf-dde85f879748,theshannarachronicles
Anne with an E,2017,2019,"Drama,Family",8.6,62993,c030bbf4-3f6e-4c78-bce3-f52cd7a83006,annewithane
Continuum,2012,2015,"Action,Sci-Fi,Thriller",7.6,62916,b06b92b1-6b90-4ccc-be68-334345d9e035,continuum
Manhunt,2017,2020,"Biography,Crime,Drama",8.1,62896,32d5177a-2ddc-4900-a93b-884e0a14f73f,manhunt
Eastbound & Down,2009,2013,"Comedy,Drama,Sport",8.2,62864,257626b3-c492-4251-8a84-69c0d8354ae1,eastbounddown
Vinland Saga,2019,2023,"Action,Adventure,Animation",8.8,62669,d4c97ec1-5e3b-4ded-8e4e-e49d4426dbb6,vinlandsaga
The Last Ship,2014,2018,"Action,Drama,Sci-Fi",7.4,62634,9bb3af79-17a2-42f1-8472-80ae61a99d5d,thelastship
The Last Man on Earth,2015,2018,"Action,Comedy,Drama",7.4,62573,27d89dd5-c148-4697-b670-e52815ba7571,thelastmanonearth
Terminator: The Sarah Connor Chronicles,2008,2009,"Action,Drama,Fantasy",7.6,62156,8ce9611d-f0fa-4cc0-82d0-bfc9ad28435a,terminatorthesarahconnorchronicles
Travelers,2016,2018,"Drama,Mystery,Sci-Fi",8.0,62059,96282cd4-cb96-4dff-9006-62d0483b0e02,travelers
Chicago Fire,2012,\N,"Action,Drama",8.0,61908,04ff54ec-1620-44c2-914d-8e886aedee6b,chicagofire
M*A*S*H,1972,1983,"Comedy,Drama,War",8.5,61891,8ff31741-0806-4986-8d85-ff3d5915fafc,mash
Full House,1987,1995,"Comedy,Drama,Family",6.8,61875,a4d8d524-1c9f-4fae-ac1a-dba464f96ea2,fullhouse
All of Us Are Dead,2022,\N,"Action,Drama,Fantasy",7.5,61794,d129bc4b-05f8-4749-8d76-e77a64def6f5,allofusaredead
Flashforward,2009,2010,"Drama,Mystery,Sci-Fi",7.6,61761,27fed37c-b636-480d-ae65-e41d087b77a5,flashforward
Veep,2012,2019,Comedy,8.4,61504,06e8e2a9-757f-4118-81bc-1a19c58cc6bd,veep
Happy Valley,2014,2023,"Crime,Drama,Thriller",8.5,61303,71281275-c1ee-47f8-abc3-00cced152935,happyvalley
Black Books,2000,2004,Comedy,8.5,61200,0d3329c2-fceb-435c-bdd4-67d74e7d5d5d,blackbooks
The Flight Attendant,2020,2022,"Comedy,Drama,Mystery",7.1,61030,d5426b7b-a229-4974-8086-8b8f30e52011,theflightattendant
Forever,2014,2015,"Crime,Drama,Fantasy",8.2,61027,09d76122-91ff-4ee6-bc5a-58cc36f2701a,forever
Tandav,2021,\N,"Drama,Thriller",4.6,60878,7fb1333a-8361-4a43-89d3-7ebc3242b749,tandav
The Lincoln Lawyer,2022,\N,"Crime,Drama,Mystery",7.7,60552,403fe931-8e0c-4eef-a7a4-be74bd81224e,thelincolnlawyer
Shrinking,2023,\N,"Comedy,Drama",8.0,60493,7c5c5794-66e8-4120-9f60-0c2b8c93c96a,shrinking
Cheers,1982,1993,"Comedy,Drama",8.0,60240,780efafc-35f6-4147-b79f-2a1970e2ca47,cheers
CSI: Miami,2002,2012,"Action,Crime,Drama",6.4,60205,bc8f08e9-f517-4737-8d13-243d6fa9133a,csimiami
Snowpiercer,2020,2023,"Action,Drama,Sci-Fi",6.9,60195,aa46ee48-8b32-48e6-99ed-2b127c75ec5b,snowpiercer
Extras,2005,2007,"Comedy,Drama",8.3,59535,52d5ca62-3d72-4870-a6b1-93f72e189ce1,extras
The Rookie,2018,\N,"Action,Crime,Drama",8.0,59526,00a9e704-d286-46da-a9a1-d029bdb6a823,therookie
A Discovery of Witches,2018,2022,"Drama,Fantasy,Romance",7.8,59182,7272b128-e659-4f90-a068-b821ae58978b,adiscoveryofwitches
Wayward Pines,2015,2016,"Drama,Horror,Mystery",7.3,59142,5614583b-fc1c-469f-af7f-9c68760a82c8,waywardpines
Will & Grace,1998,2020,"Comedy,Romance",7.4,59086,da58d267-fbf6-49f4-aba6-ffffed6485d9,willgrace
Hijack,2023,2023,"Drama,Thriller",7.4,59083,fe8793e4-5388-4400-836b-dfb69c48fb80,hijack
Pushing Daisies,2007,2009,"Comedy,Drama,Fantasy",8.4,58886,8aa34da8-fede-4b79-9382-dc6f232e412d,pushingdaisies
The Alienist,2018,2020,"Crime,Drama,Mystery",7.7,58583,711ad7fd-dfbf-4f01-9b5b-300a31476fb4,thealienist
From,2022,\N,"Drama,Horror,Mystery",7.7,58498,ba24935a-f94e-48d3-9184-9398df8f76d7,from
Doom Patrol,2019,2023,"Action,Adventure,Comedy",7.8,58377,7885dcb4-b436-4373-bba9-03441d148fb1,doompatrol
Good Girls,2018,2021,"Comedy,Crime,Drama",7.7,58306,2e13554c-ef3b-4d62-a6af-1e57d5d195e5,goodgirls
V,2009,2011,"Drama,Sci-Fi,Thriller",6.8,58226,b4a6febb-2e39-4cd2-9cfd-307a14d9334c,v
Jericho,2006,2008,"Action,Drama,Mystery",7.9,58095,d1829c5b-75af-4636-ad0b-494d20840614,jericho
Samurai Jack,2001,2017,"Action,Adventure,Animation",8.5,57992,b3a0e7e9-7ad2-4001-9b36-38c35eeb14eb,samuraijack
Nip/Tuck,2003,2010,Drama,7.7,57950,70a0d315-8bed-462d-844a-c0e79c39277d,niptuck
Scorpion,2014,2018,"Action,Crime,Drama",7.0,57819,2f0b4f48-ca46-4267-bcc3-4d2ac95b3959,scorpion
Nine Perfect Strangers,2021,2021,"Drama,Mystery,Thriller",7.0,57606,2f1a918a-1d9c-4fc2-a1bf-aa624ea6fb61,nineperfectstrangers
Star Trek: Enterprise,2001,2005,"Action,Adventure,Drama",7.5,57597,708a02e6-c82b-4e7b-b8dd-a0a2d47829c8,startrekenterprise
Bloodline,2015,2017,"Drama,Thriller",7.9,57283,5468efa8-7e93-4321-b32c-a15189863920,bloodline
Aashram,2020,2022,"Crime,Drama,Mystery",6.6,57275,a1c5ff19-1d45-4cc9-87a2-ac4ac66a8447,aashram
King of the Hill,1997,2010,"Animation,Comedy,Drama",7.5,57182,543374e0-cc36-4b63-8054-39cfddb48922,kingofthehill
